freq,psd_x,psd_y,psd_z,psd_xyz
88.0,1.827e+02,8.582e+01,6.421e+02,9.105e+02
89.5,1.674e+02,8.662e+01,6.093e+02,8.633e+02
91.1,1.308e+02,9.974e+01,6.650e+02,8.955e+02
92.6,1.332e+02,9.385e+01,5.957e+02,8.227e+02
94.1,1.716e+02,1.193e+02,9.773e+02,1.268e+03
95.6,2.243e+02,1.272e+02,1.050e+03,1.402e+03
97.1,2.366e+02,1.015e+02,6.705e+02,1.009e+03
98.6,2.320e+02,6.281e+01,2.689e+02,5.637e+02
100.2,2.228e+02,4.674e+01,1.815e+02,4.510e+02
101.7,2.307e+02,6.409e+01,2.487e+02,5.435e+02
103.2,2.304e+02,6.002e+01,2.672e+02,5.576e+02
104.7,1.946e+02,4.164e+01,2.149e+02,4.511e+02
106.2,1.523e+02,3.891e+01,1.654e+02,3.566e+02
107.8,1.626e+02,3.347e+01,1.448e+02,3.409e+02
109.3,5.955e+02,3.548e+01,2.262e+02,8.572e+02
110.8,1.379e+03,3.843e+01,2.334e+02,1.651e+03
112.3,2.338e+03,4.187e+01,2.100e+02,2.590e+03
113.8,2.027e+03,4.468e+01,2.593e+02,2.331e+03
115.3,9.170e+02,5.397e+01,3.556e+02,1.327e+03
116.9,6.281e+02,4.976e+01,6.386e+02,1.316e+03
118.4,5.341e+02,3.977e+01,8.983e+02,1.472e+03
119.9,4.975e+02,3.815e+01,8.379e+02,1.374e+03
121.4,3.396e+02,3.568e+01,6.298e+02,1.005e+03
122.9,3.771e+02,3.262e+01,5.399e+02,9.496e+02
124.4,5.427e+02,2.946e+01,5.665e+02,1.139e+03
126.0,4.901e+02,2.929e+01,5.480e+02,1.067e+03
127.5,3.866e+02,3.005e+01,5.554e+02,9.720e+02
129.0,3.243e+02,3.163e+01,6.475e+02,1.003e+03
130.5,2.754e+02,3.420e+01,8.163e+02,1.126e+03
132.0,2.100e+02,3.403e+01,9.081e+02,1.152e+03
133.5,8.031e+01,2.992e+01,3.706e+02,4.808e+02
135.1,3.457e+01,2.975e+01,1.090e+02,1.733e+02
136.6,3.458e+01,2.959e+01,1.373e+02,2.014e+02
138.1,3.223e+01,2.895e+01,2.434e+02,3.045e+02
139.6,3.104e+01,3.044e+01,4.992e+02,5.606e+02
141.1,3.337e+01,3.273e+01,1.080e+03,1.146e+03
142.7,3.262e+01,4.147e+01,2.066e+03,2.140e+03
144.2,3.272e+01,4.638e+01,2.922e+03,3.001e+03
145.7,3.132e+01,4.358e+01,3.082e+03,3.157e+03
147.2,3.069e+01,4.480e+01,2.980e+03,3.056e+03
148.7,3.204e+01,4.267e+01,2.648e+03,2.722e+03
150.2,3.390e+01,4.162e+01,1.894e+03,1.970e+03
151.8,3.541e+01,3.644e+01,9.406e+02,1.012e+03
153.3,3.628e+01,3.197e+01,4.235e+02,4.917e+02
154.8,3.155e+01,3.092e+01,2.101e+02,2.726e+02
156.3,3.170e+01,3.002e+01,1.363e+02,1.980e+02
157.8,3.060e+01,2.963e+01,1.176e+02,1.778e+02
159.3,3.255e+01,2.860e+01,9.636e+01,1.575e+02
160.9,3.284e+01,2.646e+01,8.959e+01,1.489e+02
162.4,2.848e+01,2.709e+01,8.192e+01,1.375e+02
163.9,2.874e+01,2.889e+01,8.770e+01,1.453e+02
165.4,2.707e+01,2.740e+01,8.861e+01,1.431e+02
166.9,2.554e+01,2.794e+01,8.503e+01,1.385e+02
168.5,2.677e+01,2.954e+01,7.873e+01,1.350e+02
170.0,3.004e+01,3.010e+01,7.724e+01,1.374e+02
171.5,3.407e+01,3.053e+01,7.735e+01,1.420e+02
173.0,4.025e+01,2.877e+01,7.349e+01,1.425e+02
174.5,4.273e+01,2.897e+01,7.540e+01,1.471e+02
176.0,3.933e+01,2.830e+01,7.667e+01,1.443e+02
177.6,4.040e+01,2.973e+01,7.154e+01,1.417e+02
179.1,3.985e+01,2.950e+01,7.489e+01,1.442e+02
180.6,3.701e+01,2.895e+01,7.791e+01,1.439e+02
182.1,3.727e+01,2.892e+01,7.758e+01,1.438e+02
183.6,3.458e+01,2.940e+01,8.339e+01,1.474e+02
185.1,3.520e+01,3.188e+01,7.730e+01,1.444e+02
186.7,3.153e+01,3.039e+01,7.466e+01,1.366e+02
188.2,3.033e+01,3.206e+01,8.114e+01,1.435e+02
189.7,3.314e+01,3.093e+01,8.276e+01,1.468e+02
191.2,3.545e+01,2.917e+01,8.166e+01,1.463e+02
192.7,3.995e+01,2.855e+01,8.019e+01,1.487e+02
194.3,4.056e+01,2.985e+01,7.764e+01,1.481e+02
195.8,4.273e+01,3.123e+01,7.922e+01,1.532e+02
197.3,3.769e+01,3.129e+01,8.588e+01,1.549e+02
198.8,3.782e+01,2.927e+01,7.712e+01,1.442e+02
