freq,psd_x,psd_y,psd_z,psd_xyz
104.9,3.586e+04,1.118e+05,3.800e+05,5.276e+05
106.4,3.818e+04,9.743e+04,3.339e+05,4.695e+05
108.0,4.446e+04,9.411e+04,3.135e+05,4.521e+05
109.5,4.483e+04,9.477e+04,3.038e+05,4.434e+05
111.0,4.072e+04,8.889e+04,2.977e+05,4.273e+05
112.6,5.397e+04,7.969e+04,2.897e+05,4.234e+05
114.1,7.906e+04,7.708e+04,2.919e+05,4.480e+05
115.7,8.066e+04,7.324e+04,2.986e+05,4.525e+05
117.2,7.928e+04,6.470e+04,2.961e+05,4.401e+05
118.8,8.721e+04,5.956e+04,2.932e+05,4.400e+05
120.3,1.169e+05,5.709e+04,2.937e+05,4.677e+05
121.8,1.737e+05,5.688e+04,3.016e+05,5.322e+05
123.4,1.959e+05,5.324e+04,3.008e+05,5.499e+05
124.9,2.057e+05,4.311e+04,2.914e+05,5.403e+05
126.5,2.146e+05,3.441e+04,2.771e+05,5.261e+05
128.0,2.295e+05,3.882e+04,2.787e+05,5.470e+05
129.6,2.027e+05,5.258e+04,3.098e+05,5.650e+05
131.1,1.642e+05,7.262e+04,3.519e+05,5.887e+05
132.6,1.054e+05,5.156e+04,2.336e+05,3.905e+05
134.2,3.148e+04,1.222e+04,3.597e+04,7.968e+04
135.7,2.051e+04,9.137e+03,1.079e+04,4.044e+04
137.3,1.834e+04,1.398e+04,1.088e+04,4.320e+04
138.8,1.609e+04,2.078e+04,1.050e+04,4.737e+04
140.4,1.489e+04,2.559e+04,9.957e+03,5.043e+04
141.9,1.435e+04,3.052e+04,1.008e+04,5.495e+04
143.4,1.397e+04,2.916e+04,1.147e+04,5.460e+04
145.0,1.315e+04,2.525e+04,1.351e+04,5.191e+04
146.5,1.209e+04,2.019e+04,1.465e+04,4.693e+04
148.1,1.161e+04,1.508e+04,1.421e+04,4.089e+04
149.6,1.156e+04,1.111e+04,1.284e+04,3.550e+04
151.2,1.092e+04,8.783e+03,9.119e+03,2.882e+04
152.7,1.047e+04,7.661e+03,6.178e+03,2.431e+04
154.2,1.067e+04,6.304e+03,7.604e+03,2.458e+04
155.8,1.016e+04,4.380e+03,1.261e+04,2.715e+04
157.3,9.362e+03,3.555e+03,1.209e+04,2.500e+04
158.9,8.975e+03,3.628e+03,9.915e+03,2.252e+04
160.4,8.462e+03,3.743e+03,8.769e+03,2.097e+04
161.9,8.409e+03,4.122e+03,8.111e+03,2.064e+04
163.5,8.535e+03,4.541e+03,7.311e+03,2.039e+04
165.0,8.645e+03,4.847e+03,7.032e+03,2.052e+04
166.6,8.819e+03,5.032e+03,7.430e+03,2.128e+04
168.1,8.753e+03,5.539e+03,8.536e+03,2.283e+04
169.7,8.932e+03,6.183e+03,9.837e+03,2.495e+04
171.2,9.059e+03,7.047e+03,1.250e+04,2.860e+04
172.7,9.316e+03,7.616e+03,1.568e+04,3.261e+04
174.3,9.284e+03,7.576e+03,1.676e+04,3.362e+04
175.8,9.275e+03,7.318e+03,1.733e+04,3.392e+04
177.4,9.094e+03,6.905e+03,1.745e+04,3.345e+04
178.9,8.888e+03,6.158e+03,1.756e+04,3.260e+04
180.5,9.039e+03,5.881e+03,1.728e+04,3.220e+04
182.0,9.363e+03,6.230e+03,1.698e+04,3.257e+04
183.5,9.835e+03,7.042e+03,1.594e+04,3.282e+04
185.1,1.107e+04,9.734e+03,1.408e+04,3.489e+04
186.6,1.268e+04,1.545e+04,1.161e+04,3.974e+04
188.2,1.442e+04,2.647e+04,8.977e+03,4.986e+04
189.7,1.556e+04,4.075e+04,7.477e+03,6.378e+04
191.3,1.691e+04,5.155e+04,7.557e+03,7.602e+04
192.8,1.873e+04,5.587e+04,8.461e+03,8.307e+04
194.3,2.043e+04,5.615e+04,9.309e+03,8.589e+04
195.9,2.187e+04,5.389e+04,1.022e+04,8.598e+04
197.4,2.060e+04,5.223e+04,1.126e+04,8.410e+04
199.0,1.871e+04,5.479e+04,1.319e+04,8.669e+04
